512-42-5 -738.759471785
512-56-1 -761.752798971
51218-45-2 -1249.61581356
51229-78-8 -1031.02705292
51235-04-2 -838.357375782
51338-27-3 -1838.61331850
5137-55-3 -1038.98697328
5138-18-1 -1080.35305884
5153-25-3 -810.053633963
51580-86-0 -1424.19660580
51630-58-1 -1705.63022909
51632-16-7 -3147.28019243
51707-55-2 -1039.68370638
52-01-7 -1632.09603922
52-51-7 -3043.64392666
52-68-6 -2179.36442025
52-86-8 -1578.52019655
520-18-3 -1028.43582499
520-36-5 -953.239832474
520-45-6 -610.250487442
521-18-6 -892.000086151
5216-25-1 -2109.18956691
5234-68-4 -1067.97363489
525-79-1 -735.031464546
525-82-6 -727.637964746
526-75-0 -385.852976329
52645-53-1 -1957.39614188
527-60-6 -425.142559623
527680-56-4 -956.369999556
528-29-0 -640.901385203
52806-53-8 -1135.11897940
52918-63-5 -6270.32153259
53-03-2 -1191.31434603
53-16-7 -849.110669567
53-19-0 -2379.38450313
53-43-0 -890.781212893
53-70-3 -846.262284148
53-86-1 -1548.77550976
53112-28-0 -628.997526461
5315-79-7 -690.555778420
532-02-5 -1008.72405828
532-27-4 -844.110700190
532-32-1 -420.044669154
5329-14-6 -680.114981821
533-23-3 -1532.53035530
533-74-4 -1101.96994120
5333-42-6 -862.055558036
534-13-4 -626.567995272
534-52-1 -755.413014734
5349-51-9 -507.310704411
53939-28-9 -702.493125709
5394-36-5 -494.406277346
54-11-5 -498.663998739
54-62-6 -1549.49457833
54-85-3 -472.037470402
540-18-1 -503.959082617
540-88-5 -386.113273589
5407-98-7 -501.282753017
541-02-6 -2222.48916166
541-73-1 -1151.00456501
542-92-7 -193.963175877
5437-45-6 -3068.95851194
544-63-8 -700.385138264
544-76-3 -629.736375148
54593-83-8 -3040.28722131
548-62-9 -1134.02004675
54965-24-1 -1137.42142690
55-18-5 -342.896152639
55-38-9 -1752.85147501
55-98-1 -1484.08767453
550-44-7 -552.107418213
552-30-7 -721.182831189
55219-65-3 -1318.55744412
55283-68-6 -1267.63053105
55285-14-8 -1513.95854672
55290-64-7 -1331.27310406
553-26-4 -495.070251987
553-70-8 -420.044667415
55335-06-3 -1929.47335234
5536-61-8 -305.766797303
55406-53-6 -528.208264869
55512-33-9 -1855.31492495
55589-62-3 -908.326556840
556-52-5 -268.173599524
556-61-6 -530.740459596
556-67-2 -1777.98960863
55814-41-0 -863.945330762
55934-93-5 -812.641545395
5598-13-0 -2670.62443984
5598-15-2 -2426.35669061
56-04-2 -776.767485017
56-38-2 -1559.21897481
56-53-1 -847.854765567
56-55-3 -692.713763833
56-72-4 -2118.20197548
56-81-5 -344.600466836
56-95-1 -2323.19981865
563-12-2 -2931.60514788
56375-79-2 -567.575203203
57-06-7 -608.077689849
57-09-0 -803.273930874
57-10-3 -778.953245044
57-11-4 -857.522170676
57-13-6 -225.160891468
57-14-7 -190.357007274
57-30-7 -798.773052957
57-41-0 -838.337646664
57-50-1 -1297.28430577
57-55-6 -269.421109645
57-63-6 -926.388031036
57-74-9 -4064.85144071
57-83-0 -968.162472112
57-85-2 -1082.64977680
57-91-0 -850.299365426
57-97-6 -771.268751701
5700-49-2 -190.393863161
571-58-4 -464.202526744
576-26-1 -385.855602163
577-11-7 -1708.40117358
57754-85-5 -1355.53680430
57837-19-1 -939.360125603
579-66-8 -444.555622729
57966-95-7 -717.012077669
58-08-2 -680.026938088
58-14-0 -1143.80084460
58-18-4 -930.069958276
58-55-9 -640.744208549
58-56-0 -591.556852452
58-72-0 -771.231610727
58-85-5 -1123.60183842
58-86-6 -572.367534694
58-89-9 -2992.45646567
58-93-5 -1992.39453941
583-78-8 -1226.20089677
584-13-4 -297.403361732
584-79-2 -964.712061745
584-84-9 -606.202139187
58430-94-7 -582.525197696
585-34-2 -464.419092236
5850-86-2 -1463.52844302
586-62-9 -390.392562563
587-65-5 -899.460177877
5870-93-9 -582.528140797
5877-42-9 -466.732003281
58846-77-8 -1079.67017786
588941-45-1 -1984.61414646
589-68-4 -968.606846824
59-05-2 -1588.76286357
59-30-3 -1569.35329996
59-40-5 -1307.67251749
59-50-7 -806.028368357
59-67-6 -436.630332384
59-87-0 -751.643253277
5902-51-2 -1070.48827293
5915-41-3 -1086.08717788
59227-89-3 -836.446760679
594-20-7 -1037.96848122
59669-26-0 -2105.40540621
59756-60-4 -1161.35790806
598-55-0 -284.307474677
599-64-4 -656.028254760
599-79-1 -1686.77289218
60-09-3 -627.723644914
60-12-8 -385.840364066
60-33-3 -855.064255149
60-35-5 -209.102683134
60-51-5 -1615.37623812
60-54-8 -1563.26790520
60-56-0 -663.454035188
60-57-1 -3297.25477593
60168-88-9 -1759.35380524
602-01-7 -680.190300960
60207-90-1 -1816.11339651
603-35-0 -1035.72253960
604-75-1 -1297.74487816
605-45-8 -844.787658618
6055-19-2 -1796.86752153
606-20-2 -680.197109914
6088-51-3 -1716.59135335
609-54-1 -934.256370853
61-73-4 -1182.13789987
61-82-5 -297.461875088
611-20-1 -399.481492012
611-70-1 -463.224677267
612-82-8 -652.223434268
614-45-9 -652.824984051
6149-03-7 -1169.45388496
6152-33-6 -537.630962419
6153-64-6 -1638.44200439
616-45-5 -286.473522076
618-45-1 -425.135627179
6190-65-4 -968.238156678
62-23-7 -625.008254299
62-56-6 -548.010872776
62-73-7 -1718.71844829
62-74-8 -327.636488087
62-75-9 -264.326003468
620-17-7 -385.850879295
621-64-7 -421.464449355
622-97-9 -348.716421060
625-55-8 -307.532737807
625114-41-2 -2058.61894284
6259-76-3 -731.475158271
626-43-7 -1206.33551328
627-18-9 -2764.04515826
627-93-0 -613.865193843
628-63-7 -425.391372679
6285-05-8 -883.401754929
629-62-9 -590.452162422
629-76-5 -665.636314011
62924-70-3 -1940.57456930
63-05-8 -889.595128892
63-25-2 -668.735159264
63-42-3 -1297.30632998
630-56-8 -1353.06480639
6317-18-6 -1020.96139965
633-96-5 -1424.24178779
6344-67-8 -576.279203500
6359-82-6 -1534.83960650
6359-90-6 -1994.31230697
6359-98-4 -3076.83382742
636-21-5 -326.702095341
63612-50-0 -1227.36798791
637-07-0 -1151.64992693
6381-77-7 -683.930573612
6385-62-2 -573.064272519
64-10-8 -456.054542166
64-19-7 -228.976690923
64-67-5 -857.114415794
64-86-8 -1358.63958911
6422-86-2 -1237.62824765
643-79-8 -458.632337896
64359-81-5 -1877.19571573
644-97-3 -1492.89378399
645-56-7 -425.134395581
6459-94-5 0
647-42-7 -1680.44030575
64700-56-7 -2240.35192699
6485-40-1 -464.394864193
648917-13-9 -1996.36941454
65-23-6 -591.556786532
65-45-2 -475.925230497
65-85-0 -420.591088356
650-51-1 -1606.80685868
65277-42-1 -2446.74390345
654055-01-3 -1103.63066743
657-84-1 -894.464510391
66-27-3 -703.351793273
66-71-7 -571.254952655
66-81-9 -940.609124656
6610-29-3 -642.583388914
66215-27-8 -562.883927676
66230-04-4 -1705.63111226
6624-73-3 -1036.40040237
6625-46-3 -2369.65277099
66332-96-5 -1161.59937243
66357-35-5 -1350.68638814
66441-23-4 -1585.86209191
66575-29-9 -1384.56051968
668981-02-0 -1187.59805040
67-20-9 -903.028215199
67-30-1 -883.883549610
67-68-5 -552.971529821
6706-59-8 -688.035755172
6728-26-3 -309.661490493
6734-80-1 -929.485628906
67485-29-4 -1784.25834908
67564-91-4 -911.379949480
676116-04-4 -1662.27782379
67747-09-5 -2275.57796242
67786-14-5 -1816.51545189
678-39-7 -2155.85656394
6789-88-4 -656.270771329
68-11-1 -627.030266096
68-12-2 -248.371291978
68-22-4 -927.591117771
68-26-8 -854.752963226
68-96-2 -1043.35097378
68157-60-8 -1162.45401704
682-01-9 -1064.14668577
684-93-5 -393.684596276
6846-50-0 -928.160480261
68555-86-2 -1804.01778906
686756-87-6 -3994.70112745
68694-11-1 -1579.10067897
6893-02-3 -967.801287658
68959-20-6 -1633.86463122
69-09-0 -1626.36151988
69-65-8 -688.036608107
69-72-7 -495.796463906
69-74-9 -890.711038543
6915-15-7 -531.946105830
692-86-4 -659.865620192
6923-22-4 -1047.00978629
69327-76-0 -1260.57706704
69377-81-7 -1624.57254711
695-06-7 -384.910469134
69655-05-6 -832.547068209
69806-40-2 -1732.15295376
69806-50-4 -1390.55530816
70-55-3 -875.102529370
7011-83-8 -581.335865622
70568-60-4 -468.030753848
706-14-9 -542.046695437
7080-50-4 -1333.97245172
709-98-8 -1398.20170942
71-23-8 -194.227172268
712-50-5 -579.879761968
71283-80-2 -1585.85914462
71526-07-3 -1515.07618632
717-74-8 -585.653022088
7173-51-5 -921.130415703
72-20-8 -3297.24846029
72-33-3 -965.662309321
72-43-5 -2148.84921686
72-54-8 -2379.38600203
72-55-9 -2378.16003816
72178-02-0 0
72490-01-8 -1014.32767957
725228-45-5 -1325.46486055
7287-19-6 -1063.98159708
73-22-3 -685.978329131
73-31-4 -764.536776224
732-11-6 -1919.09465591
732-26-3 -778.683493381
7378-99-6 -449.336756493
7398-69-8 -368.684798180
74051-80-2 -1343.14945701
741-58-2 -2438.52566180
74115-24-5 -1676.88983063
742693-38-5 -1717.83991967
744-45-6 -1070.86766061
75-12-7 -169.811768448
75-50-3 -174.347858982
75-64-9 -213.652823412
75-86-5 -286.425012884
75-99-0 -1187.16810129
75330-75-5 -1311.57816368
754-91-6 -2605.80058411
7540-51-4 -467.990811350
756-79-6 -686.547235750
759-94-4 -882.154370173
76-03-9 -1607.31851538
76-44-8 -3604.17434135
76-49-3 -619.404306771
760-23-6 -1076.01749180
762-04-9 -725.803587603
7631-86-9 -439.788805172
7632-00-0 -205.069396432
76578-14-8 -1604.08079395
7659-86-1 -941.294080162
7664-38-2 -643.933926762
7681-76-7 -752.910856307
7681-82-5 -11.3572214883
769-92-6 -444.552970208
77-06-5 -1187.95763237
77-09-8 -1070.85584209
77-40-7 -770.505029172
77-47-4 -2950.69561989
77-48-5 -5594.69058177
77-71-4 -455.121788002
77-73-6 -387.972159962
77-78-1 -778.535412114
77-83-8 -690.959301372
77-86-1 -439.209726697
77-89-4 -1148.00761386
77-90-7 -1383.70689967
77-92-9 -759.727602124
77-93-0 -995.426464354
770-35-4 -500.318619063
7747-35-5 -479.468158828
77501-63-4 -2073.11257574
7757-79-1 -280.248911645
7758-19-2 -610.301133975
7773-06-0 -679.607944969
7775-27-1 -1397.58666115
7779-27-3 -519.483261147
7785-26-4 -390.386508747
78-07-9 -831.781817006
78-11-5 -1315.87049619
78-40-0 -879.620817439
78-42-2 -1586.73107581
78-48-8 -2083.89123763
78-51-3 -1576.55423643
78-59-1 -426.341897087
78-63-7 -930.342109616
78-69-3 -469.224499111
78-70-6 -466.769434592
78-82-0 -211.241996186
78-96-6 -249.556554721
78473-71-9 -997.093060336
78491-02-8 -1058.40720712
78587-05-0 -1778.05899702
789-02-6 -2838.82827100
79-06-1 -247.159412209
79-14-1 -304.152025590
79-16-3 -248.384536873
79-24-3 -284.178806589
79-39-0 -286.447361314
79-43-6 -1147.87678228
79-44-7 -707.838232875
79-57-2 -1638.44200820
79-92-5 -390.404022280
79-94-7 -11010.5333909
79-95-8 -2569.06111157
79098-20-7 -887.969713580
79241-46-6 -1390.55185937
79277-27-3 -1985.71351235
79538-32-2 -1964.92943847
79622-59-6 -2535.97306635
797-63-7 -966.870729717
79902-63-9 -1350.86133459
79983-71-4 -1702.83593334
80-05-7 -731.222891445
80-07-9 -1930.29964777
80-08-0 -1122.04626436
80-09-1 -1161.77335307
80-15-9 -500.231020341
80-26-2 -619.400485073
80-27-3 -658.682947036
80-43-3 -848.983965282
80-46-6 -503.701434756
80-54-6 -620.350382636
80-56-8 -390.386496101
8004-92-0 -2143.35057316
80844-07-1 -1194.42710611
81-07-2 -947.908216351
81-81-2 -1033.97444388
81-88-9 -1419.78859372
81-90-3 -1072.05385563
81131-70-6 -1423.35491732
81334-34-1 -893.895646480
81335-37-7 -1047.44047048
81335-77-5 -972.468913406
81406-37-3 -1938.84539425
81741-28-8 -1364.82543605
81777-89-1 -1130.52895518
818-61-1 -420.773502870
82-68-8 -2733.75343187
822-06-0 -571.711465672
82385-42-0 -947.386519212
824-39-5 -511.166067192
824-78-2 -511.184051515
82469-79-2 -1697.98152609
82558-50-7 -1110.06841586
825643-57-0 -2249.00057446
826-62-0 -573.139010960
82640-04-8 -1836.09350579
82657-04-3 -1798.98850762
827-19-0 -933.753593584
827-21-4 -933.753526292
828-00-2 -613.864395820
83-32-9 -463.001233368
83-41-0 -515.075389343
83-67-0 -640.747610299
83-79-4 -1340.24062482
83-88-5 -1329.54275949
834-12-8 -1024.69370962
83657-24-3 -1740.89930188
838-85-7 -1105.71017300
838-88-0 -691.502747169
83834-59-7 -926.672637130
84-16-2 -849.073813242
84-61-7 -1078.09895391
84-66-2 -766.200921578
84-69-5 -923.348906500
84-74-2 -923.345541614
84-75-3 -1080.47301521
84087-01-4 -1509.08069930
842-07-9 -801.140694329
84371-65-3 -1330.43732116
85-01-8 -539.174265465
85-40-5 -515.209813487
85-41-6 -512.823114632
85-68-7 -1036.38719448
851916-42-2 -1624.01959420
85264-33-1 -419.121228803
85509-19-9 -1271.56020492
85532-75-8 -1457.06902792
86-30-6 -647.548934414
86-50-0 -1915.19223308
86-73-7 -501.084868103
86-87-3 -613.413546682
860-22-0 -2121.35498264
862243-29-6 -2488.33145506
86386-73-4 -1105.44268155
864283-48-7 -1300.69145313
86479-06-3 -2468.18954564
868-85-9 -647.238834077
87-01-4 -669.920405619
87-18-3 -883.822180497
87-24-1 -538.438737415
87-25-2 -554.489899458
87-61-6 -1610.45546555
87-62-7 -365.990206225
87-68-3 -2912.59720196
87-69-4 -607.130771974
87-86-5 -2604.55345591
87-90-1 -1884.10608607
872-50-4 -325.756415628
87392-12-9 -1249.61707890
87546-18-7 -1804.15568742
87674-68-8 -1531.00865511
877-24-7 -608.547015949
87818-31-3 -851.481376565
87820-88-0 -1058.11214300
88-04-0 -845.317368591
88-06-2 -1685.65450761
88-12-0 -363.813682456
88-18-6 -464.416663241
88-24-4 -1124.07890387
88-30-2 -848.634374441
88-41-5 -620.608758371
88-58-4 -696.747548692
88-60-8 -503.704645065
88-69-7 -425.132792871
88-72-2 -475.789383098
88-74-4 -491.840096006
88-75-5 -511.706883040
88-85-7 -873.263890573
88671-89-0 -1260.38255795
89-04-3 0
89-71-4 -499.150258704
89-72-5 -464.417260498
89-83-8 -464.423004424
89-87-2 -515.078619575
90-00-6 -385.849923810
90-02-8 -420.557137929
90-04-0 -401.879877723
90-05-1 -421.750454743
90-12-0 -424.915152374
90-15-3 -460.820329825
90-30-2 -671.850486903
90-43-7 -538.182933113
90-72-2 -826.774824059
90-94-8 -844.037729751
90357-06-5 -1901.40601518
90823-38-4 -1001.58030906
91-20-3 -385.627655341
91-22-5 -401.670601445
91-53-2 -674.466853661
91-59-8 -440.946922382
91-62-3 -440.959159207
91-64-5 -496.743764922
91-66-7 -444.533801441
919-30-2 -926.383567647
92-04-6 -997.639210367
92-52-4 -462.987296167
92-68-2 -544.212194836
92-69-3 -538.182214663
92-84-2 -915.185223196
92-87-5 -573.646689613
924-16-3 -500.032356238
928-96-1 -310.850503009
929-59-9 -497.890602938
929601-09-2 -1668.99913741
93-08-3 -538.200873345
93-15-2 -577.636452549
93-56-1 -461.032125572
93-65-2 -1073.08600938
93-76-5 -1913.42051415
93-89-0 -499.154101401
93-92-5 -538.437669460
93-99-2 -651.476910614
930-55-2 -341.699845177
938-16-9 -502.503753052
94-08-6 -538.442547220
94-09-7 -554.486998329
94-13-3 -613.634926901
94-18-8 -765.960355960
94-26-8 -652.918810250
94-28-0 -1314.22096928
94-46-2 -617.006423409
94-47-3 -730.050339235
94-59-7 -537.169011448
94-71-3 -461.039525969
94-74-6 -1033.79384811
94-75-7 -1453.96624699
94-80-4 -1611.09818972
94-81-5 -1112.37090877
94-82-6 -1532.54006632
94-91-7 -918.013097977
94-96-2 -465.837382203
941-69-5 -590.153083809
94361-06-5 -1281.42739683
95-13-6 -347.524323159
95-14-7 -395.636696980
95-16-9 -722.370246711
95-48-7 -346.566939737
95-49-8 -730.834229487
95-50-1 -1151.00106099
95-53-4 -326.702095343
95-54-5 -342.744201999
95-57-8 -766.741620252
95-63-6 -349.947151622
95-65-8 -385.854041806
95-74-9 -786.163515247
95-76-1 -1206.33107369
95-80-7 -382.031279292
95-83-0 -802.205542383
95-87-4 -385.854781729
95-93-2 -389.234947250
95-94-3 -2069.91278098
95-95-4 -1685.65455477
950-37-8 -2180.81620166
95266-40-3 -880.670339739
957-51-7 -749.445959996
95737-68-1 -1053.34926672
959-98-8 -3730.25467383
96-09-3 -384.606100199
96-18-4 -1497.42495703
96-23-1 -1113.15607602
96-24-2 -728.881315290
96-29-7 -287.593705571
96-41-3 -271.598238261
96-45-7 -625.375571995
96-48-0 -306.336213539
96-70-8 -542.987518783
96-76-4 -621.555973677
96-83-3 -665.099349797
96182-53-5 -1583.31571022
962-58-3 -1221.19866056
96489-71-3 -1781.33141434
97-00-7 -1100.36318126
97-23-4 -1571.57884667
97-52-9 -606.310659172
97-53-0 -538.374131938
97-56-3 -706.299188259
97-59-6 -600.515015353
97-77-8 -2094.52929890
97-78-9 -868.999231271
97-99-4 -346.779432880
97322-87-7 -1759.01970406
97886-45-8 -2081.18952733
98-00-0 -344.361926913
98-01-1 -343.169348053
98-06-6 -389.223855299
98-07-7 -1649.72953023
98-51-1 -428.511481958
98-52-2 -468.029566267
98-53-3 -466.836412195
98-54-4 -464.418552655
98-56-6 -1028.49362933
98-86-2 -384.656798678
98-87-3 -1190.28575303
98-92-0 -416.759394838
98-95-3 -436.504795220
98319-26-7 -1157.41966112
98730-04-2 -1550.74129169
98886-44-3 -1771.33180317
989-38-8 -1419.36959236
98967-40-9 -1484.02156926
99-07-0 -441.160727808
99-08-1 -475.793257643
99-30-9 -1410.75747651
99-51-4 -515.082502428
99-54-7 -1355.41679511
99-55-8 -531.125285821
99-59-2 -606.308144257
99-62-7 -467.796685640
99-63-8 -1377.58965072
99-65-0 -640.918345793
99-66-1 -464.680919842
99-71-8 -464.418013444
99-76-3 -535.062476548
99-85-4 -390.395828476
99-86-5 -390.398381424
99-87-6 -389.227953305
99-89-8 -425.134751048
99-93-4 -459.853413624
99-96-7 -495.788334670
99-97-8 -405.251900272
99-99-0 -475.793910307
99607-70-2 -1439.08231790
999-97-3 -873.562415568
NOCAS_47248 -1295.32188129
NOCAS_47255 -1661.37544589
NOCAS_47265 -1947.14438016
NOCAS_47267 -1120.71977273
NOCAS_47291 -1311.36229161
NOCAS_47292 -705.595895498
NOCAS_47299 -1157.09669882
NOCAS_47305 -2164.74872657
NOCAS_47311 -2951.92557574
NOCAS_47325 -1632.59329646
NOCAS_47328 -1660.38532574
NOCAS_47330 -1357.15721067
NOCAS_47333 -1225.18028290
NOCAS_47334 -1284.59321741
NOCAS_47342 -1443.35613967
NOCAS_47346 -1301.89643692
NOCAS_47349 -1378.66442365
NOCAS_47351 0
NOCAS_47353 -2608.45786115
NOCAS_47362 -937.926727541
NOCAS_47364 -2254.64964121
NOCAS_47366 -1363.21948839
NOCAS_47374 -1333.37576349
NOCAS_47377 0
NOCAS_47379 -2660.42491959
NOCAS_47381 -4143.48670665
NOCAS_47383 -2398.45136508
NOCAS_47385 -2099.17189504
NOCAS_47387 -2609.49019451
NOCAS_47389 0
NOCAS_48172 -1732.87006065
NOCAS_48505 -1538.57441972
NOCAS_48507 -1340.45512072
NOCAS_48509 -1290.04427861
NOCAS_48514 -1870.02983236
NOCAS_48516 -1815.49015384
NOCAS_48518 -4247.06025403
